player_id,player_mfl,season,team,side,pos,join_string
13277,Kenny Golladay,2024,FA,OFF,WR,Kenny Golladay FA WR
13280,Chad Williams,2022,FA,OFF,WR,Chad Williams FA WR
13281,Rasul Douglas,2022,GBP,DEF,CB,Rasul Douglas GBP CB
13281,Rasul Douglas,2023,BUF,DEF,CB,Rasul Douglas BUF CB
13281,Rasul Douglas,2024,BUF,DEF,CB,Rasul Douglas BUF CB
13284,Trey Hendrickson,2022,CIN,DEF,DE,Trey Hendrickson CIN DE
13284,Trey Hendrickson,2023,CIN,DEF,DE,Trey Hendrickson CIN DE
13284,Trey Hendrickson,2024,CIN,DEF,DE,Trey Hendrickson CIN DE
13285,Vince Biegel,2022,BAL,DEF,DE,Vince Biegel BAL DE
13285,Vince Biegel,2023,FA,DEF,DE,Vince Biegel FA DE
13286,Jaleel Johnson,2022,ATL,DEF,DT,Jaleel Johnson ATL DT
13286,Jaleel Johnson,2023,TEN,DEF,DT,Jaleel Johnson TEN DT
13286,Jaleel Johnson,2024,FA,DEF,DT,Jaleel Johnson FA DT
13287,Tedric Thompson,2022,FA,DEF,S,Tedric Thompson FA S
13288,Rayshawn Jenkins,2022,JAC,DEF,S,Rayshawn Jenkins JAC S
13288,Rayshawn Jenkins,2023,JAC,DEF,S,Rayshawn Jenkins JAC S
13288,Rayshawn Jenkins,2024,SEA,DEF,S,Rayshawn Jenkins SEA S
13289,Mack Hollins,2022,LVR,OFF,WR,Mack Hollins LVR WR
13289,Mack Hollins,2023,ATL,OFF,WR,Mack Hollins ATL WR
13289,Mack Hollins,2024,BUF,OFF,WR,Mack Hollins BUF WR
13290,Tarik Cohen,2022,FA,OFF,RB,Tarik Cohen FA RB
13290,Tarik Cohen,2023,CAR,OFF,RB,Tarik Cohen CAR RB
13290,Tarik Cohen,2024,FA,OFF,RB,Tarik Cohen FA RB
13293,Jalen Reeves-Maybin,2022,HOU,DEF,LB,Jalen Reeves-Maybin HOU LB
13293,Jalen Reeves-Maybin,2023,DET,DEF,LB,Jalen Reeves-Maybin DET LB
13293,Jalen Reeves-Maybin,2024,DET,DEF,LB,Jalen Reeves-Maybin DET LB
13294,Samson Ebukam,2022,SFO,DEF,DE,Samson Ebukam SFO DE
13294,Samson Ebukam,2023,IND,DEF,DE,Samson Ebukam IND DE
13294,Samson Ebukam,2024,IND,DEF,DE,Samson Ebukam IND DE
13296,Deatrich Wise,2022,NEP,DEF,DE,Deatrich Wise NEP DE
13296,Deatrich Wise,2023,NEP,DEF,DE,Deatrich Wise NEP DE
13296,Deatrich Wise,2024,NEP,DEF,DE,Deatrich Wise NEP DE
13298,Grover Stewart,2022,IND,DEF,DT,Grover Stewart IND DT
13298,Grover Stewart,2023,IND,DEF,DT,Grover Stewart IND DT
13298,Grover Stewart,2024,IND,DEF,DT,Grover Stewart IND DT
13299,George Kittle,2022,SFO,OFF,TE,George Kittle SFO TE
13299,George Kittle,2023,SFO,OFF,TE,George Kittle SFO TE
13299,George Kittle,2024,SFO,OFF,TE,George Kittle SFO TE
13301,Damontae Kazee,2022,PIT,DEF,S,Damontae Kazee PIT S
13301,Damontae Kazee,2023,PIT,DEF,S,Damontae Kazee PIT S
13301,Damontae Kazee,2024,PIT,DEF,S,Damontae Kazee PIT S
13302,Corn Elder,2022,FA,DEF,CB,Corn Elder FA CB
13304,Jayon Brown,2022,LVR,DEF,LB,Jayon Brown LVR LB
13304,Jayon Brown,2023,FA,DEF,LB,Jayon Brown FA LB
13304,Jayon Brown,2024,FA,DEF,LB,Jayon Brown FA LB
13305,Nate Hairston,2022,ARI,DEF,CB,Nate Hairston ARI CB
13306,Anthony Walker,2022,CLE,DEF,LB,Anthony Walker CLE LB
13306,Anthony Walker,2023,CLE,DEF,LB,Anthony Walker CLE LB
13306,Anthony Walker,2024,MIA,DEF,LB,Anthony Walker MIA LB
13307,Matt Milano,2022,BUF,DEF,LB,Matt Milano BUF LB
13307,Matt Milano,2023,BUF,DEF,LB,Matt Milano BUF LB
13307,Matt Milano,2024,BUF,DEF,LB,Matt Milano BUF LB
13308,Jamal Agnew,2022,JAC,OFF,WR,Jamal Agnew JAC WR
13308,Jamal Agnew,2023,JAC,OFF,WR,Jamal Agnew JAC WR
13308,Jamal Agnew,2024,FA,OFF,WR,Jamal Agnew FA WR
13310,Marquel Lee,2022,FA,DEF,LB,Marquel Lee FA LB
13312,Rodney Adams,2022,NYJ,OFF,WR,Rodney Adams NYJ WR
13312,Rodney Adams,2023,FA,OFF,WR,Rodney Adams FA WR
13313,Isaiah McKenzie,2022,BUF,OFF,WR,Isaiah McKenzie BUF WR
13313,Isaiah McKenzie,2023,IND,OFF,WR,Isaiah McKenzie IND WR
13313,Isaiah McKenzie,2024,FA,OFF,WR,Isaiah McKenzie FA WR
13315,Eric Saubert,2022,DEN,OFF,TE,Eric Saubert DEN TE
13315,Eric Saubert,2023,HOU,OFF,TE,Eric Saubert HOU TE
13315,Eric Saubert,2024,SFO,OFF,TE,Eric Saubert SFO TE
13316,Trent Taylor,2022,CIN,OFF,WR,Trent Taylor CIN WR
13316,Trent Taylor,2023,CHI,OFF,WR,Trent Taylor CHI WR
13316,Trent Taylor,2024,SFO,OFF,WR,Trent Taylor SFO WR
13317,Davon Godchaux,2022,NEP,DEF,DT,Davon Godchaux NEP DT
13317,Davon Godchaux,2023,NEP,DEF,DT,Davon Godchaux NEP DT
13317,Davon Godchaux,2024,NEP,DEF,DT,Davon Godchaux NEP DT
13319,Aaron Jones,2022,GBP,OFF,RB,Aaron Jones GBP RB
13319,Aaron Jones,2023,GBP,OFF,RB,Aaron Jones GBP RB
13319,Aaron Jones,2024,MIN,OFF,RB,Aaron Jones MIN RB
13321,Nate Gerry,2022,WAS,DEF,LB,Nate Gerry WAS LB
13321,Nate Gerry,2023,FA,DEF,LB,Nate Gerry FA LB
13322,Chuck Clark,2022,BAL,DEF,S,Chuck Clark BAL S
13322,Chuck Clark,2023,NYJ,DEF,S,Chuck Clark NYJ S
13322,Chuck Clark,2024,NYJ,DEF,S,Chuck Clark NYJ S
13324,Tanzel Smart,2022,NYJ,DEF,DT,Tanzel Smart NYJ DT
13324,Tanzel Smart,2023,NYJ,DEF,DT,Tanzel Smart NYJ DT
13325,Xavier Woods,2022,CAR,DEF,S,Xavier Woods CAR S
13325,Xavier Woods,2023,CAR,DEF,S,Xavier Woods CAR S
13325,Xavier Woods,2024,CAR,DEF,S,Xavier Woods CAR S
13326,Alex Armah,2022,WAS,OFF,RB,Alex Armah WAS RB
13326,Alex Armah,2023,WAS,OFF,RB,Alex Armah WAS RB
13326,Alex Armah,2024,FA,OFF,RB,Alex Armah FA RB
13327,Jordan Evans,2022,FA,DEF,LB,Jordan Evans FA LB
13328,Vincent Taylor,2022,ATL,DEF,DT,Vincent Taylor ATL DT
13329,Tanner Vallejo,2022,ARI,DEF,LB,Tanner Vallejo ARI LB
13329,Tanner Vallejo,2023,FA,DEF,LB,Tanner Vallejo FA LB
13330,Al-Quadin Muhammad,2022,CHI,DEF,DE,Al-Quadin Muhammad CHI DE
13330,Al-Quadin Muhammad,2023,FA,DEF,DE,Al-Quadin Muhammad FA DE
13330,Al-Quadin Muhammad,2024,DET,DEF,DE,Al-Quadin Muhammad DET DE
13332,DJ Jones,2022,DEN,DEF,DT,DJ Jones DEN DT
13332,DJ Jones,2023,DEN,DEF,DT,DJ Jones DEN DT
13332,DJ Jones,2024,DEN,DEF,DT,DJ Jones DEN DT
13336,Jeremiah Ledbetter,2022,JAC,DEF,DT,Jeremiah Ledbetter JAC DT
13336,Jeremiah Ledbetter,2023,JAC,DEF,DT,Jeremiah Ledbetter JAC DT
13336,Jeremiah Ledbetter,2024,JAC,DEF,DT,Jeremiah Ledbetter JAC DT
13338,Brandon Wilson,2022,CIN,DEF,S,Brandon Wilson CIN S
13338,Brandon Wilson,2023,IND,DEF,S,Brandon Wilson IND S
13338,Brandon Wilson,2024,IND,DEF,S,Brandon Wilson IND S
13339,Rudy Ford,2022,GBP,DEF,S,Rudy Ford GBP S
13339,Rudy Ford,2023,GBP,DEF,S,Rudy Ford GBP S
13339,Rudy Ford,2024,FA,DEF,S,Rudy Ford FA S
13343,Ifeadi Odenigbo,2022,FA,DEF,DE,Ifeadi Odenigbo FA DE
13343,Ifeadi Odenigbo,2023,NYJ,DEF,DE,Ifeadi Odenigbo NYJ DE
13343,Ifeadi Odenigbo,2024,NYJ,DEF,DE,Ifeadi Odenigbo NYJ DE
13348,David Moore,2022,FA,OFF,WR,David Moore FA WR
13348,David Moore,2023,TBB,OFF,WR,David Moore TBB WR
13348,David Moore,2024,CAR,OFF,WR,David Moore CAR WR
13351,Adrian Colbert,2022,CHI,DEF,S,Adrian Colbert CHI S
13351,Adrian Colbert,2023,CHI,DEF,S,Adrian Colbert CHI S
13353,Elijah Lee,2022,CHI,DEF,LB,Elijah Lee CHI LB
13353,Elijah Lee,2023,FA,DEF,LB,Elijah Lee FA LB
13364,Chris Carson,2022,FA,OFF,RB,Chris Carson FA RB
13364,Chris Carson,2023,FA,OFF,RB,Chris Carson FA RB
13365,Pat OConnor,2022,TBB,DEF,DT,Pat OConnor TBB DT
13365,Pat OConnor,2023,TBB,DEF,DT,Pat OConnor TBB DT
13365,Pat OConnor,2024,DET,DEF,DT,Pat OConnor DET DT
13366,Mason Schreck,2022,HOU,OFF,TE,Mason Schreck HOU TE
13366,Mason Schreck,2023,FA,OFF,TE,Mason Schreck FA TE
13369,Cethan Carter,2022,MIA,OFF,TE,Cethan Carter MIA TE
13369,Cethan Carter,2023,FA,OFF,TE,Cethan Carter FA TE
13372,Tanner Gentry,2022,FA,OFF,WR,Tanner Gentry FA WR
13372,Tanner Gentry,2023,FA,OFF,WR,Tanner Gentry FA WR
13375,Victor Bolden,2022,DEN,OFF,WR,Victor Bolden DEN WR
13375,Victor Bolden,2023,FA,OFF,WR,Victor Bolden FA WR
13377,Tim Patrick,2022,DEN,OFF,WR,Tim Patrick DEN WR
13377,Tim Patrick,2023,DEN,OFF,WR,Tim Patrick DEN WR
13377,Tim Patrick,2024,DET,OFF,WR,Tim Patrick DET WR
13378,Matt Breida,2022,NYG,OFF,RB,Matt Breida NYG RB
13378,Matt Breida,2023,NYG,OFF,RB,Matt Breida NYG RB
13378,Matt Breida,2024,FA,OFF,RB,Matt Breida FA RB
13382,Ricky Seals-Jones,2022,FA,OFF,TE,Ricky Seals-Jones FA TE
13382,Ricky Seals-Jones,2023,FA,OFF,TE,Ricky Seals-Jones FA TE
13382,Ricky Seals-Jones,2024,FA,OFF,TE,Ricky Seals-Jones FA TE
13385,Bug Howard,2022,FA,OFF,TE,Bug Howard FA TE
13387,Marcus Johnson,2022,NYG,OFF,WR,Marcus Johnson NYG WR
13387,Marcus Johnson,2023,FA,OFF,WR,Marcus Johnson FA WR
13388,Harvey Langi,2022,LVR,DEF,LB,Harvey Langi LVR LB
13388,Harvey Langi,2023,FA,DEF,LB,Harvey Langi FA LB
13389,Kyle Sloter,2022,FA,OFF,QB,Kyle Sloter FA QB
13391,Jacob Hollister,2022,FA,OFF,TE,Jacob Hollister FA TE
13391,Jacob Hollister,2023,FA,OFF,TE,Jacob Hollister FA TE
13392,Tyrell Adams,2022,FA,DEF,LB,Tyrell Adams FA LB
13396,Darrell Daniels,2022,FA,OFF,TE,Darrell Daniels FA TE
13396,Darrell Daniels,2023,FA,OFF,TE,Darrell Daniels FA TE
13404,Austin Ekeler,2022,LAC,OFF,RB,Austin Ekeler LAC RB
13404,Austin Ekeler,2023,LAC,OFF,RB,Austin Ekeler LAC RB
13404,Austin Ekeler,2024,WAS,OFF,RB,Austin Ekeler WAS RB
13407,Breon Borders,2022,CHI,DEF,CB,Breon Borders CHI CB
13407,Breon Borders,2023,FA,DEF,CB,Breon Borders FA CB
13412,Keelan Cole,2022,LVR,OFF,WR,Keelan Cole LVR WR
13412,Keelan Cole,2023,FA,OFF,WR,Keelan Cole FA WR
13412,Keelan Cole,2024,FA,OFF,WR,Keelan Cole FA WR
13414,Mike Hilton,2022,CIN,DEF,CB,Mike Hilton CIN CB
13414,Mike Hilton,2023,CIN,DEF,CB,Mike Hilton CIN CB
13414,Mike Hilton,2024,CIN,DEF,CB,Mike Hilton CIN CB
13416,PJ Walker,2022,CAR,OFF,QB,PJ Walker CAR QB
13416,PJ Walker,2023,CLE,OFF,QB,PJ Walker CLE QB
13416,PJ Walker,2024,FA,OFF,QB,PJ Walker FA QB
13418,Kendrick Bourne,2022,NEP,OFF,WR,Kendrick Bourne NEP WR
13418,Kendrick Bourne,2023,NEP,OFF,WR,Kendrick Bourne NEP WR
13418,Kendrick Bourne,2024,NEP,OFF,WR,Kendrick Bourne NEP WR
13423,Dylan Cole,2022,TEN,DEF,LB,Dylan Cole TEN LB
13423,Dylan Cole,2023,CHI,DEF,LB,Dylan Cole CHI LB
13423,Dylan Cole,2024,FA,DEF,LB,Dylan Cole FA LB
13424,Taysom Hill,2022,NOS,OFF,TE,Taysom Hill NOS TE
13424,Taysom Hill,2023,NOS,OFF,TE,Taysom Hill NOS TE
13424,Taysom Hill,2024,NOS,OFF,TE,Taysom Hill NOS TE
13426,Nicholas Morrow,2022,CHI,DEF,LB,Nicholas Morrow CHI LB
13426,Nicholas Morrow,2023,PHI,DEF,LB,Nicholas Morrow PHI LB
13426,Nicholas Morrow,2024,PHI,DEF,LB,Nicholas Morrow PHI LB
13427,Robert Tonyan,2022,GBP,OFF,TE,Robert Tonyan GBP TE
13427,Robert Tonyan,2023,CHI,OFF,TE,Robert Tonyan CHI TE
13427,Robert Tonyan,2024,FA,OFF,TE,Robert Tonyan FA TE
13434,Roy Robertson-Harris,2022,JAC,DEF,DT,Roy Robertson-Harris JAC DT
13434,Roy Robertson-Harris,2023,JAC,DEF,DT,Roy Robertson-Harris JAC DT
13434,Roy Robertson-Harris,2024,SEA,DEF,DT,Roy Robertson-Harris SEA DT
13444,Calvin Munson,2022,NEP,DEF,LB,Calvin Munson NEP LB
13444,Calvin Munson,2023,MIA,DEF,LB,Calvin Munson MIA LB
13445,Antony Auclair,2022,FA,OFF,TE,Antony Auclair FA TE
13446,Hardy Nickerson,2022,FA,DEF,LB,Hardy Nickerson FA LB
13447,Eric Wilson,2022,GBP,DEF,LB,Eric Wilson GBP LB
13447,Eric Wilson,2023,GBP,DEF,LB,Eric Wilson GBP LB
13447,Eric Wilson,2024,GBP,DEF,LB,Eric Wilson GBP LB
13448,Adam Butler,2022,LVR,DEF,DT,Adam Butler LVR DT
13448,Adam Butler,2023,LVR,DEF,DE,Adam Butler LVR DE
13448,Adam Butler,2024,LVR,DEF,DT,Adam Butler LVR DT
13452,Trey Edmunds,2022,FA,OFF,RB,Trey Edmunds FA RB
13455,Patrick Ricard,2022,BAL,OFF,RB,Patrick Ricard BAL RB
13455,Patrick Ricard,2023,BAL,OFF,RB,Patrick Ricard BAL RB
13455,Patrick Ricard,2024,BAL,OFF,RB,Patrick Ricard BAL RB
13456,Greg Mabin,2022,TEN,DEF,CB,Greg Mabin TEN CB
13456,Greg Mabin,2023,FA,DEF,CB,Greg Mabin FA CB
13460,Eli Ankou,2022,BUF,DEF,DT,Eli Ankou BUF DT
13460,Eli Ankou,2023,BUF,DEF,DT,Eli Ankou BUF DT
13460,Eli Ankou,2024,FA,DEF,DT,Eli Ankou FA DT
13468,Charles Washington,2022,ARI,DEF,S,Charles Washington ARI S
13468,Charles Washington,2023,FA,DEF,S,Charles Washington FA S
13470,Kenny Moore,2022,IND,DEF,CB,Kenny Moore IND CB
13470,Kenny Moore,2023,IND,DEF,CB,Kenny Moore IND CB
13470,Kenny Moore,2024,IND,DEF,CB,Kenny Moore IND CB
13474,Alex Barrett,2024,SFO,DEF,DE,Alex Barrett SFO DE
13479,Michael Davis,2022,LAC,DEF,CB,Michael Davis LAC CB
13479,Michael Davis,2023,LAC,DEF,CB,Michael Davis LAC CB
13479,Michael Davis,2024,WAS,DEF,CB,Michael Davis WAS CB
13488,Zach Pascal,2022,PHI,OFF,WR,Zach Pascal PHI WR
13488,Zach Pascal,2023,ARI,OFF,WR,Zach Pascal ARI WR
13488,Zach Pascal,2024,ARI,OFF,WR,Zach Pascal ARI WR
13491,Justin Hardee,2022,NYJ,DEF,CB,Justin Hardee NYJ CB
13491,Justin Hardee,2023,NYJ,DEF,CB,Justin Hardee NYJ CB
13491,Justin Hardee,2024,TEN,DEF,CB,Justin Hardee TEN CB
13502,Justin Hamilton,2022,FA,DEF,DT,Justin Hamilton FA DT
13503,Marcus Kemp,2022,KCC,OFF,WR,Marcus Kemp KCC WR
13503,Marcus Kemp,2023,FA,OFF,WR,Marcus Kemp FA WR
13505,Marvin Hall,2022,FA,OFF,WR,Marvin Hall FA WR
13509,Donte Deayon,2022,LAR,DEF,CB,Donte Deayon LAR CB
13510,Jaydon Mickens,2022,NYG,OFF,WR,Jaydon Mickens NYG WR
13510,Jaydon Mickens,2023,FA,OFF,WR,Jaydon Mickens FA WR
13512,Bryan Cox,2022,FA,DEF,DE,Bryan Cox FA DE
13529,JoJo Natson,2022,FA,OFF,WR,JoJo Natson FA WR
13537,Tashawn Bower,2022,LVR,DEF,DE,Tashawn Bower LVR DE
13537,Tashawn Bower,2023,FA,DEF,DE,Tashawn Bower FA DE
13543,Joseph Jones,2022,TEN,DEF,LB,Joseph Jones TEN LB
13543,Joseph Jones,2023,TEN,DEF,LB,Joseph Jones TEN LB
13546,Garrett Griffin,2022,FA,OFF,TE,Garrett Griffin FA TE
13547,Arthur Maulet,2022,PIT,DEF,CB,Arthur Maulet PIT CB
13547,Arthur Maulet,2023,BAL,DEF,CB,Arthur Maulet BAL CB
13547,Arthur Maulet,2024,BAL,DEF,CB,Arthur Maulet BAL CB
13585,Brandon Zylstra,2022,FA,OFF,WR,Brandon Zylstra FA WR
13585,Brandon Zylstra,2023,FA,OFF,WR,Brandon Zylstra FA WR
13585,Brandon Zylstra,2024,FA,OFF,WR,Brandon Zylstra FA WR
13589,Josh Allen,2022,BUF,OFF,QB,Josh Allen BUF QB
13589,Josh Allen,2023,BUF,OFF,QB,Josh Allen BUF QB
13589,Josh Allen,2024,BUF,OFF,QB,Josh Allen BUF QB
13590,Baker Mayfield,2022,LAR,OFF,QB,Baker Mayfield LAR QB
13590,Baker Mayfield,2023,TBB,OFF,QB,Baker Mayfield TBB QB
13590,Baker Mayfield,2024,TBB,OFF,QB,Baker Mayfield TBB QB
13591,Josh Rosen,2022,FA,OFF,QB,Josh Rosen FA QB
13591,Josh Rosen,2023,FA,OFF,QB,Josh Rosen FA QB
13592,Sam Darnold,2022,CAR,OFF,QB,Sam Darnold CAR QB
13592,Sam Darnold,2023,SFO,OFF,QB,Sam Darnold SFO QB
13592,Sam Darnold,2024,MIN,OFF,QB,Sam Darnold MIN QB
13593,Lamar Jackson,2022,BAL,OFF,QB,Lamar Jackson BAL QB
13593,Lamar Jackson,2023,BAL,OFF,QB,Lamar Jackson BAL QB
13593,Lamar Jackson,2024,BAL,OFF,QB,Lamar Jackson BAL QB
13595,Mason Rudolph,2022,PIT,OFF,QB,Mason Rudolph PIT QB
13595,Mason Rudolph,2023,PIT,OFF,QB,Mason Rudolph PIT QB
13595,Mason Rudolph,2024,TEN,OFF,QB,Mason Rudolph TEN QB
13598,Mike White,2022,NYJ,OFF,QB,Mike White NYJ QB
13598,Mike White,2023,MIA,OFF,QB,Mike White MIA QB
13598,Mike White,2024,BUF,OFF,QB,Mike White BUF QB
13600,Kurt Benkert,2022,FA,OFF,QB,Kurt Benkert FA QB
13604,Saquon Barkley,2022,NYG,OFF,RB,Saquon Barkley NYG RB
13604,Saquon Barkley,2023,NYG,OFF,RB,Saquon Barkley NYG RB
13604,Saquon Barkley,2024,PHI,OFF,RB,Saquon Barkley PHI RB
13605,Derrius Guice,2022,FA,OFF,RB,Derrius Guice FA RB
13605,Derrius Guice,2023,FA,OFF,RB,Derrius Guice FA RB
13606,Ronald Jones,2022,KCC,OFF,RB,Ronald Jones KCC RB
13606,Ronald Jones,2023,FA,OFF,RB,Ronald Jones FA RB
13606,Ronald Jones,2024,FA,OFF,RB,Ronald Jones FA RB
13607,Sony Michel,2022,FA,OFF,RB,Sony Michel FA RB
13607,Sony Michel,2023,FA,OFF,RB,Sony Michel FA RB
13608,Rashaad Penny,2022,SEA,OFF,RB,Rashaad Penny SEA RB
13608,Rashaad Penny,2023,PHI,OFF,RB,Rashaad Penny PHI RB
13608,Rashaad Penny,2024,FA,OFF,RB,Rashaad Penny FA RB
13610,Nick Chubb,2022,CLE,OFF,RB,Nick Chubb CLE RB
13610,Nick Chubb,2023,CLE,OFF,RB,Nick Chubb CLE RB
13610,Nick Chubb,2024,CLE,OFF,RB,Nick Chubb CLE RB
13611,Josh Adams,2022,FA,OFF,RB,Josh Adams FA RB
13612,Kerryon Johnson,2022,FA,OFF,RB,Kerryon Johnson FA RB
13612,Kerryon Johnson,2023,FA,OFF,RB,Kerryon Johnson FA RB
13613,Jaylen Samuels,2022,FA,OFF,RB,Jaylen Samuels FA RB
13613,Jaylen Samuels,2023,FA,OFF,RB,Jaylen Samuels FA RB
13614,Phillip Lindsay,2022,FA,OFF,RB,Phillip Lindsay FA RB
13614,Phillip Lindsay,2023,FA,OFF,RB,Phillip Lindsay FA RB
13615,Bo Scarbrough,2022,FA,OFF,RB,Bo Scarbrough FA RB
13617,Royce Freeman,2022,HOU,OFF,RB,Royce Freeman HOU RB
13617,Royce Freeman,2023,LAR,OFF,RB,Royce Freeman LAR RB
13617,Royce Freeman,2024,FA,OFF,RB,Royce Freeman FA RB
13619,John Kelly,2022,CLE,OFF,RB,John Kelly CLE RB
13619,John Kelly,2023,CLE,OFF,RB,John Kelly CLE RB
13619,John Kelly,2024,CLE,OFF,RB,John Kelly CLE RB
13620,Justin Jackson,2022,DET,OFF,RB,Justin Jackson DET RB
13620,Justin Jackson,2023,FA,OFF,RB,Justin Jackson FA RB
13621,Kalen Ballage,2022,FA,OFF,RB,Kalen Ballage FA RB
13621,Kalen Ballage,2023,FA,OFF,RB,Kalen Ballage FA RB
13622,Nyheim Hines,2022,BUF,OFF,RB,Nyheim Hines BUF RB
13622,Nyheim Hines,2023,BUF,OFF,RB,Nyheim Hines BUF RB
13622,Nyheim Hines,2024,CLE,OFF,RB,Nyheim Hines CLE RB
13623,Darrel Williams,2022,ARI,OFF,RB,Darrel Williams ARI RB
13623,Darrel Williams,2023,FA,OFF,RB,Darrel Williams FA RB
13623,Darrel Williams,2024,FA,OFF,RB,Darrel Williams FA RB
13629,Calvin Ridley,2022,JAC,OFF,WR,Calvin Ridley JAC WR
13629,Calvin Ridley,2023,JAC,OFF,WR,Calvin Ridley JAC WR
13629,Calvin Ridley,2024,TEN,OFF,WR,Calvin Ridley TEN WR
13630,Courtland Sutton,2022,DEN,OFF,WR,Courtland Sutton DEN WR
13630,Courtland Sutton,2023,DEN,OFF,WR,Courtland Sutton DEN WR
13630,Courtland Sutton,2024,DEN,OFF,WR,Courtland Sutton DEN WR
13631,James Washington,2022,FA,OFF,WR,James Washington FA WR
13631,James Washington,2023,FA,OFF,WR,James Washington FA WR
13631,James Washington,2024,FA,OFF,WR,James Washington FA WR
13632,Allen Lazard,2022,GBP,OFF,WR,Allen Lazard GBP WR
13632,Allen Lazard,2023,NYJ,OFF,WR,Allen Lazard NYJ WR
13632,Allen Lazard,2024,NYJ,OFF,WR,Allen Lazard NYJ WR
13633,Christian Kirk,2022,JAC,OFF,WR,Christian Kirk JAC WR
13633,Christian Kirk,2023,JAC,OFF,WR,Christian Kirk JAC WR
13633,Christian Kirk,2024,JAC,OFF,WR,Christian Kirk JAC WR
13634,Dante Pettis,2022,CHI,OFF,WR,Dante Pettis CHI WR
13634,Dante Pettis,2023,FA,OFF,WR,Dante Pettis FA WR
13634,Dante Pettis,2024,NOS,OFF,WR,Dante Pettis NOS WR
13635,DJ Moore,2022,CAR,OFF,WR,DJ Moore CAR WR
13635,DJ Moore,2023,CHI,OFF,WR,DJ Moore CHI WR
13635,DJ Moore,2024,CHI,OFF,WR,DJ Moore CHI WR
13636,Deon Cain,2022,FA,OFF,WR,Deon Cain FA WR
13637,Equanimeous St Brown,2022,CHI,OFF,WR,Equanimeous St Brown CHI WR
13637,Equanimeous St Brown,2023,CHI,OFF,WR,Equanimeous St Brown CHI WR
13637,Equanimeous St Brown,2024,FA,OFF,WR,Equanimeous St Brown FA WR
13638,Braxton Berrios,2022,NYJ,OFF,WR,Braxton Berrios NYJ WR
13638,Braxton Berrios,2023,MIA,OFF,WR,Braxton Berrios MIA WR
13638,Braxton Berrios,2024,MIA,OFF,WR,Braxton Berrios MIA WR
13639,Anthony Miller,2022,PIT,OFF,WR,Anthony Miller PIT WR
13639,Anthony Miller,2023,FA,OFF,WR,Anthony Miller FA WR
13639,Anthony Miller,2024,BAL,OFF,WR,Anthony Miller BAL WR
13640,Antonio Callaway,2022,DAL,OFF,WR,Antonio Callaway DAL WR
13640,Antonio Callaway,2023,FA,OFF,WR,Antonio Callaway FA WR
13641,Ray-Ray McCloud,2022,SFO,OFF,WR,Ray-Ray McCloud SFO WR
13641,Ray-Ray McCloud,2023,SFO,OFF,WR,Ray-Ray McCloud SFO WR
13641,Ray-Ray McCloud,2024,ATL,OFF,WR,Ray-Ray McCloud ATL WR
13642,Auden Tate,2022,ARI,OFF,WR,Auden Tate ARI WR
13642,Auden Tate,2023,FA,OFF,WR,Auden Tate FA WR
13644,Javon Wims,2022,ARI,OFF,WR,Javon Wims ARI WR
13644,Javon Wims,2023,FA,OFF,WR,Javon Wims FA WR
13645,TreQuan Smith,2022,NOS,OFF,WR,TreQuan Smith NOS WR
13645,TreQuan Smith,2023,DET,OFF,WR,TreQuan Smith DET WR
13645,TreQuan Smith,2024,FA,OFF,WR,TreQuan Smith FA WR
13646,Michael Gallup,2022,DAL,OFF,WR,Michael Gallup DAL WR
13646,Michael Gallup,2023,DAL,OFF,WR,Michael Gallup DAL WR
13646,Michael Gallup,2024,FA,OFF,WR,Michael Gallup FA WR
13647,Marcell Ateman,2022,FA,OFF,WR,Marcell Ateman FA WR
13649,DaeSean Hamilton,2022,FA,OFF,WR,DaeSean Hamilton FA WR
13652,Cedrick Wilson,2022,MIA,OFF,WR,Cedrick Wilson MIA WR
13652,Cedrick Wilson,2023,MIA,OFF,WR,Cedrick Wilson MIA WR
13652,Cedrick Wilson,2024,NOS,OFF,WR,Cedrick Wilson NOS WR
13653,Robert Foster,2022,FA,OFF,WR,Robert Foster FA WR
13662,Keke Coutee,2022,FA,OFF,WR,Keke Coutee FA WR
13662,Keke Coutee,2023,FA,OFF,WR,Keke Coutee FA WR
13662,Keke Coutee,2024,FA,OFF,WR,Keke Coutee FA WR
13664,Trey Quinn,2022,FA,OFF,WR,Trey Quinn FA WR
13666,Daurice Fountain,2022,CHI,OFF,WR,Daurice Fountain CHI WR
13666,Daurice Fountain,2023,DET,OFF,WR,Daurice Fountain DET WR
13666,Daurice Fountain,2024,FA,OFF,WR,Daurice Fountain FA WR
13668,DJ Chark,2022,DET,OFF,WR,DJ Chark DET WR
13668,DJ Chark,2023,CAR,OFF,WR,DJ Chark CAR WR
13668,DJ Chark,2024,LAC,OFF,WR,DJ Chark LAC WR
13669,Malik Turner,2022,FA,OFF,WR,Malik Turner FA WR
13669,Malik Turner,2023,FA,OFF,WR,Malik Turner FA WR
13671,Mark Andrews,2022,BAL,OFF,TE,Mark Andrews BAL TE
13671,Mark Andrews,2023,BAL,OFF,TE,Mark Andrews BAL TE
13671,Mark Andrews,2024,BAL,OFF,TE,Mark Andrews BAL TE
13672,Mike Gesicki,2022,MIA,OFF,TE,Mike Gesicki MIA TE
13672,Mike Gesicki,2023,NEP,OFF,TE,Mike Gesicki NEP TE
